Drug_ID,PubChem_label,ChEMBL_URI,CHEBI_ID,formula,mass,atcClassification,SMILES,BrandName,CommonName,Disease_ID,drug,Treatment_ID,ChEMBL_ID,Treatment_URI
https://pubchem.ncbi.nlm.nih.gov/compound/100004730,penicillin V,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4303803,,C16H18N2O5S,350.4,,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C,Bactocill,penicillin V,http://purl.obolibrary.org/obo/DOID_552,penicillin V,T138,CHEMBL4303803,https://w3id.org/ohboi#T138
https://pubchem.ncbi.nlm.nih.gov/compound/100003279,ethambutol,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1200958,,C10H25ClN2O2,240.77,,CCC(CO)NCCNC(CC)CO,Myambutol,ethambutol,http://purl.obolibrary.org/obo/DOID_1639,ethambutol,T104,CHEMBL1200958,https://w3id.org/ohboi#T104
https://pubchem.ncbi.nlm.nih.gov/compound/100003279,ethambutol,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1200958,,C10H25ClN2O2,240.77,,CCC(CO)NCCNC(CC)CO,Myambutol,ethambutol,http://purl.obolibrary.org/obo/DOID_2149,ethambutol,T105,CHEMBL1200958,https://w3id.org/ohboi#T105
https://pubchem.ncbi.nlm.nih.gov/compound/100003279,ethambutol,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1200958,,C10H25ClN2O2,240.77,,CCC(CO)NCCNC(CC)CO,Myambutol,ethambutol,http://purl.obolibrary.org/obo/DOID_2957,ethambutol,T111,CHEMBL1200958,https://w3id.org/ohboi#T111
https://pubchem.ncbi.nlm.nih.gov/compound/100003279,ethambutol,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1200958,,C10H25ClN2O2,240.77,,CCC(CO)NCCNC(CC)CO,Myambutol,ethambutol,http://purl.obolibrary.org/obo/DOID_9861,ethambutol,T100,CHEMBL1200958,https://w3id.org/ohboi#T100
https://pubchem.ncbi.nlm.nih.gov/compound/100003003,dexamethasone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1610678,,C22H29FO5,392.47,,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,BaycadronÂ ,dexamethasone,http://purl.obolibrary.org/obo/DOID_2957,dexamethasone,T107,CHEMBL1610678,https://w3id.org/ohboi#T107
https://pubchem.ncbi.nlm.nih.gov/compound/100004895,prednisolone acetate,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1519597,,C23H30O6,402.49,,CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O,Omnipred,prednisolone,http://purl.obolibrary.org/obo/DOID_2957,prednisolone acetate,T108,CHEMBL1519597,https://w3id.org/ohboi#T108
https://pubchem.ncbi.nlm.nih.gov/compound/100004894,prednisolone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1516130,,C21H28O5,360.45,,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,Omnipred,prednisolone,http://purl.obolibrary.org/obo/DOID_2957,prednisolone,T112,CHEMBL1516130,https://w3id.org/ohboi#T112
https://pubchem.ncbi.nlm.nih.gov/compound/106323497,rifapentine,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL430727,,C47H64N4O12,877.04,,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C,Priftin,rifapentine,http://purl.obolibrary.org/obo/DOID_2957,rifapentine,T113,CHEMBL430727,https://w3id.org/ohboi#T113
https://pubchem.ncbi.nlm.nih.gov/compound/100005544,triamcinolone,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3039453,,C21H27FO6,394.44,,CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O,Cinolar,triamcinolone,http://purl.obolibrary.org/obo/DOID_2957,triamcinolone,T114,CHEMBL3039453,https://w3id.org/ohboi#T114
https://pubchem.ncbi.nlm.nih.gov/compound/100006436,triamcinolone acetonide,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3348827,,C24H31FO6,434.5,,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)C,Cinolar,triamcinolone,http://purl.obolibrary.org/obo/DOID_2957,triamcinolone acetonide,T116,CHEMBL3348827,https://w3id.org/ohboi#T116
https://pubchem.ncbi.nlm.nih.gov/compound/100004896,prednisolone phosphate,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1201014,,C21H27Na2O8P,484.39,,CC12CC(C3C(C1CCC2(C(=O)COP(=O)(O)O)O)CCC4=CC(=O)C=CC34C)O,Omnipred,prednisolone,http://purl.obolibrary.org/obo/DOID_2957,prednisolone phosphate,T117,CHEMBL1201014,https://w3id.org/ohboi#T117
https://pubchem.ncbi.nlm.nih.gov/compound/100656892,TMC207,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4524943,,C34H32BrF3N2O4,669.54,,CN(C)CCC(C1=CC=CC2=CC=CC=C21)(C(C3=CC=CC=C3)C4=C(N=C5C=CC(=CC5=C4)Br)OC)O,Sirturo,BedaquilineÂ ,http://purl.obolibrary.org/obo/DOID_2957,TMC207,T119,CHEMBL4524943,https://w3id.org/ohboi#T119
https://pubchem.ncbi.nlm.nih.gov/compound/100656892,TMC207,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4524943,,C34H32BrF3N2O4,669.54,,CN(C)CCC(C1=CC=CC2=CC=CC=C21)(C(C3=CC=CC=C3)C4=C(N=C5C=CC(=CC5=C4)Br)OC)O,Sirturo,BedaquilineÂ ,http://purl.obolibrary.org/obo/DOID_401,TMC207,T125,CHEMBL4524943,https://w3id.org/ohboi#T125
https://pubchem.ncbi.nlm.nih.gov/compound/105381226,rifampicin,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1553026,,C43H58N4O12,822.95,,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,RifadinÂ ,RifadinÂ ,http://purl.obolibrary.org/obo/DOID_2957,rifampicin,T121,CHEMBL1553026,https://w3id.org/ohboi#T121
https://pubchem.ncbi.nlm.nih.gov/compound/100004649,APAs,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1169,http://purl.obolibrary.org/obo/CHEBI_27565,C7H7NO3,153.14,J04AA01,C1=CC(=C(C=C1N)O)C(=O)O,AminoparÂ ,AminoparÂ ,http://purl.obolibrary.org/obo/DOID_401,APAs,T123,CHEMBL1169,https://w3id.org/ohboi#T123
https://pubchem.ncbi.nlm.nih.gov/compound/106477186,delamanid,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3188499,,C25H25F3N4O6,534.49,,CC1(CN2C=C(N=C2O1)[N+](=O)[O-])COC3=CC=C(C=C3)N4CCC(CC4)OC5=CC=C(C=C5)OC(F)(F)F,Deltyba,Deltyba,http://purl.obolibrary.org/obo/DOID_401,delamanid,T124,CHEMBL3188499,https://w3id.org/ohboi#T124
https://pubchem.ncbi.nlm.nih.gov/compound/144134877,oxytetracycline,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL4591469,,C22H25ClN2O9,496.9,,CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,TerramycinÂ ,TerramycinÂ ,http://purl.obolibrary.org/obo/DOID_13034,oxytetracycline,T107,CHEMBL4591469,https://w3id.org/ohboi#T107
https://pubchem.ncbi.nlm.nih.gov/compound/100004737,pentobarbital,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL971,http://purl.obolibrary.org/obo/CHEBI_7984,C11H17N2NaO3,248.26,,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,Nembutal,pentobarbital,http://purl.obolibrary.org/obo/DOID_1498,pentobarbital,T117,CHEMBL971,https://w3id.org/ohboi#T117
https://pubchem.ncbi.nlm.nih.gov/compound/100004763,phenobarbital,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL40,http://purl.obolibrary.org/obo/CHEBI_8069,C12H12N2O3,232.24,N03AA02,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,Solfoton,phenobarbital,http://purl.obolibrary.org/obo/DOID_1498,phenobarbital,T118,CHEMBL40,https://w3id.org/ohboi#T118
https://pubchem.ncbi.nlm.nih.gov/substance/160703891,Botulinic antitoxin,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2109115,,,,J,,Botox,Botox,,,,CHEMBL2109115,
